"HAULJOIN","REGION","STRATUM2","YEAR","MONTH","DAY","VESSEL","CRUISE","HAUL","GEAR_TEMP","SURFACE_TEMP","STATIONID2","RLAT","RLONG","STRATUM","STATIONID","RLAT_RACEBASE","RLONG_RACEBASE","CRUISE_TYPE","ECOPATH_PP"
11011053,"GOA",130,1996,7,6,23,199601,175,5.6,9.8,"239-130",57.9,-150.28,130,"239-130",57.89766,-150.2751,"Race_Groundfish","Centralgully"
11011055,"GOA",130,1996,7,6,23,199601,177,5.9,9.4,"235-132",57.98,-150.6,130,"235-132",57.97699,-150.6012,"Race_Groundfish","Centralgully"
11011136,"GOA",221,1996,6,29,23,199601,144,4.8,9.2,"187-88",56,-154.58,320,"187-88",55.99603,-154.5755,"Race_Groundfish","Centralslope"
11011733,"GOA",121,1996,6,21,100,199601,142,4.9,9.4,"185-122",57.53,-154.72,121,"185-122",57.52939,-154.7217,"Race_Groundfish","Centralshelf"
11007119,"BS",50,1997,6,28,89,199701,79,3,8.6,"F-18",56.66,-168.28,50,"F-18",56.65798,-168.27605,"Race_Groundfish","OuterSE"
11006579,"BS",32,1997,6,28,89,199701,82,2.6,8.2,"HG1918",57.16,-168.63,32,"HG1918",57.15835,-168.63015,"Race_Groundfish","MiddleSE"
11005781,"BS",10,1997,6,7,89,199701,3,5.7,7.1,"J-16",57.99,-158.31,10,"J-16",57.9916,-158.31398,"Race_Groundfish","InnerSE"
11008802,"BS",43,1996,7,12,88,199601,139,1.9,6.9,"N-24",59.34,-172.52,43,"N-24",59.33965,-172.51977,"Race_Groundfish","MiddleNW"
11007629,"BS",61,1996,7,13,88,199601,142,3.2,8.1,"L-24",58.66,-172.37,61,"L-24",58.6619,-172.36875,"Race_Groundfish","OuterNW"
11007631,"BS",61,1996,7,13,88,199601,146,3.5,8.7,"K-27",58.34,-174.32,61,"K-27",58.34168,-174.32398,"Race_Groundfish","OuterNW"
11008737,"BS",61,1996,7,15,88,199601,154,3.8,8.1,"G-26",57.01,-173.25,61,"G-26",57.00795,-173.25305,"Race_Groundfish","OuterNW"
11006782,"BS",1,1996,2,27,21,199603,1,3.9,3.4,"",54.36,-165.99,1,"",54.3572,-165.9864,"Race_Hydro","InnerSE"
11005757,"BS",10,1997,6,14,88,199701,36,3,7.3,"J-07",57.99,-164.05,10,"J-07",57.99227,-164.04758,"Race_Groundfish","InnerSE"
11011735,"GOA",20,1996,6,21,100,199601,144,6.7,10.1,"193-139",58.28,-154.07,20,"193-139",58.28086,-154.0697,"Race_Groundfish","Centralshelf"
11011737,"GOA",35,1996,6,22,100,199601,148,,9,"208-130",57.88,-152.81,35,"208-130",57.8773,-152.8105,"Race_Groundfish","Centralshelf"
11009321,"BS",61,1997,8,19,21,199708,48,3.7,10.4,"K-26",58.29,-173.55,2,"",58.29133,-173.54733,"Race_Hydro","OuterNW"
11008762,"BS",50,1997,7,31,21,199708,19,4.1,10.3,"D-18",56,-168.21,1,"",56.00483,-168.21117,"Race_Hydro","OuterSE"
11009306,"BS",61,1997,8,15,21,199708,37,3.6,10.7,"J-25",57.87,-172.81,2,"",57.86783,-172.81333,"Race_Hydro","OuterNW"
11010920,"GOA",30,1996,6,25,23,199601,126,,,"214-126",57.7,-152.31,30,"214-126",57.70116,-152.3112,"Race_Groundfish","Centralshelf"
11011129,"GOA",30,1996,6,27,23,199601,132,5.3,10.1,"201-113",57.13,-153.38,30,"201-113",57.13334,-153.3814,"Race_Groundfish","Centralshelf"
11009909,"GOA",111,1996,5,23,100,199601,6,4.4,5.2,"30-20",53.12,-167.54,111,"30-20",53.11941,-167.5404,"Race_Groundfish","Westshelf"
11007109,"BS",10,1997,6,11,89,199701,18,4.5,5.4,"J-10",58.01,-162.12,10,"J-10",58.014,-162.11883,"Race_Groundfish","InnerSE"
11008780,"BS",31,1997,6,19,89,199701,52,5,6.9,"B-06",55.36,-164.58,31,"B-06",55.36355,-164.58425,"Race_Groundfish","MiddleSE"
11007114,"BS",31,1997,6,19,89,199701,54,5.5,7.6,"Z-05",54.69,-165.15,31,"Z-05",54.69498,-165.15368,"Race_Groundfish","MiddleSE"
11007112,"BS",31,1997,6,13,89,199701,31,1.5,8.9,"F-08",56.66,-163.39,31,"F-08",56.65933,-163.3867,"Race_Groundfish","MiddleSE"
11008782,"BS",31,1997,6,20,89,199701,59,1.8,9,"E-04",56.32,-165.8,31,"E-04",56.32103,-165.80495,"Race_Groundfish","MiddleSE"
11008776,"BS",10,1997,6,17,89,199701,43,3.2,7.4,"K-06",58.34,-164.64,10,"K-06",58.3411,-164.63658,"Race_Groundfish","InnerSE"
11005752,"BS",31,1997,6,13,88,199701,28,2.4,8.1,"C-07",55.68,-163.98,31,"C-07",55.67765,-163.98063,"Race_Groundfish","MiddleSE"
11013570,"GOA",131,1996,7,9,94,199601,204,5.6,11.1,"246-148",58.73,-149.68,131,"246-148",58.7251,-149.6771,"Race_Groundfish","Centralshelf"
11013247,"GOA",132,1996,7,6,94,199601,188,5.3,10.5,"209-148",58.73,-152.77,132,"209-148",58.72618,-152.7661,"Race_Groundfish","Centralshelf"
11005266,"BS",1,1995,4,4,21,199505,8,1.9,1.5,"",54.46,-165.18,1,"",54.4583,-165.178,"Race_Hydro","InnerSE"
11005271,"BS",50,1995,4,10,21,199505,17,2.2,0.4,"B-05",55.47,-165.33,1,"",55.4652,-165.333,"Race_Hydro","OuterSE"
11004315,"BS",1,1995,2,28,21,199502,5,3.8,3.6,"",53.58,-167.85,1,"",53.58333,-167.848,"Race_Hydro","InnerSE"
11009536,"BS",90,1996,7,25,88,199601,178,2.1,8.5,"T-30",61.35,-176.97,90,"T-30",61.35108,-176.96557,"Race_Groundfish","NA"
11004662,"BS",61,1996,7,26,88,199601,181,1.8,8.5,"R-31",60.67,-177.52,61,"R-31",60.67402,-177.51652,"Race_Groundfish","OuterNW"
11008739,"BS",61,1996,7,23,88,199601,167,3.9,8.5,"P-28",60.01,-175.24,61,"P-28",60.01115,-175.24075,"Race_Groundfish","OuterNW"
11005552,"BS",61,1997,8,24,21,199708,61,1.8,9.9,"R-28",60.63,-175.48,2,"",60.634,-175.48067,"Race_Hydro","OuterNW"
11008769,"BS",90,1997,8,26,21,199708,70,1.8,9.7,"S-29",60.99,-176.28,2,"",60.9855,-176.27983,"Race_Hydro","NA"
11009324,"BS",90,1997,8,27,21,199708,75,1.9,9.7,"T-30",61.27,-177.06,2,"",61.26517,-177.05867,"Race_Hydro","NA"
11010917,"GOA",132,1996,6,21,23,199601,119,,,"204-147",58.66,-153.17,132,"204-147",58.66413,-153.1681,"Race_Groundfish","Centralshelf"
11010612,"GOA",220,1996,6,19,23,199601,109,,,"177-118",57.33,-155.38,220,"177-118",57.3325,-155.3758,"Race_Groundfish","Centralgully"
11010910,"GOA",121,1996,6,19,23,199601,111,4.6,9.1,"173-121",57.49,-155.68,121,"173-121",57.48612,-155.6802,"Race_Groundfish","Centralshelf"
11010602,"GOA",220,1996,6,15,23,199601,87,,,"164-78",55.57,-156.44,220,"164-78",55.57343,-156.443,"Race_Groundfish","Centralgully"
11014726,"GOA",111,1996,5,24,100,199601,11,4.7,5.7,"44-29",53.49,-166.34,111,"45-29",53.48969,-166.3395,"Race_Groundfish","Westshelf"
11010125,"GOA",310,1996,5,24,100,199601,12,4.4,5.6,"47-25",53.33,-166.14,310,"47-25",53.33444,-166.136,"Race_Groundfish","Westslope"
11010139,"GOA",111,1996,5,29,100,199601,28,,,"66-35",53.74,-164.56,111,"66-35",53.73909,-164.5635,"Race_Groundfish","Westshelf"
11010456,"GOA",11,1996,5,29,100,199601,30,4.1,6.1,"71-48",54.29,-164.13,11,"71-48",54.2881,-164.1274,"Race_Groundfish","Westshelf"
11007488,"BS",31,1997,6,23,89,199701,69,1.5,7.4,"H-02",57.32,-167.12,31,"H-02",57.32077,-167.11842,"Race_Groundfish","MiddleSE"
11007118,"BS",31,1997,6,23,89,199701,70,1.9,8,"G-02",57.01,-167.13,31,"G-02",57.01318,-167.13353,"Race_Groundfish","MiddleSE"
11012367,"GOA",130,1990,7,25,19,199001,176,,,"205-109",56.95,-153.07,130,"205-109",56.95,-153.07117,"Race_Groundfish","Centralgully"
11004669,"BS",10,1996,6,10,89,199601,9,6.2,6.6,"F-14",56.68,-159.75,10,"F-14",56.67623,-159.75048,"Race_Groundfish","InnerSE"
11007412,"BS",31,1996,6,11,89,199601,13,4.2,4.2,"H-12",57.32,-160.93,31,"H-12",57.32312,-160.9324,"Race_Groundfish","MiddleSE"
11007575,"BS",10,1996,6,12,89,199601,19,4.6,5.2,"I-10",57.68,-162.13,10,"I-10",57.67767,-162.12992,"Race_Groundfish","InnerSE"
11004671,"BS",10,1996,6,13,89,199601,20,4.6,4.9,"H-10",57.35,-162.15,10,"H-10",57.34917,-162.14998,"Race_Groundfish","InnerSE"
11008675,"BS",31,1996,6,13,89,199601,23,4.3,4.3,"E-10",56.34,-162.21,31,"E-10",56.33915,-162.20983,"Race_Groundfish","MiddleSE"
11008817,"BS",82,1997,7,22,88,199701,172,-1,9.1,"T-26",61.33,-174.36,82,"T-26",61.3292,-174.35788,"Race_Groundfish","NA"
11008821,"BS",61,1997,7,25,88,199701,188,,9.3,"N-30",59.33,-176.4,61,"N-30",59.33212,-176.40027,"Race_Groundfish","OuterNW"
11007670,"BS",61,1997,7,24,89,199701,180,2.5,9.3,"Q-31",60.34,-177.4,61,"Q-31",60.33587,-177.3958,"Race_Groundfish","OuterNW"
11007654,"BS",61,1997,7,15,89,199701,157,3.2,9.2,"J-25",58,-172.87,61,"J-25",58.00177,-172.8733,"Race_Groundfish","OuterNW"
11013564,"GOA",132,1996,7,7,94,199601,192,5.5,8.9,"223-150",58.8,-151.57,132,"223-150",58.80246,-151.5675,"Race_Groundfish","Centralshelf"
11007160,"BS",43,1997,7,12,88,199701,145,0.9,7.7,"QP2625",60.13,-173.75,43,"QP2625",60.13032,-173.75048,"Race_Groundfish","MiddleNW"
11005780,"BS",62,1997,7,12,88,199701,147,2,8.2,"PO2726",59.83,-174.24,62,"PO2726",59.83363,-174.23978,"Race_Groundfish","OuterNW"
11015375,"BS",62,1997,7,12,88,199701,148,2,8.5,"O-26",59.67,-173.88,62,"O-26",59.66992,-173.88022,"Race_Groundfish","OuterNW"
11007089,"BS",42,1997,6,29,88,199701,87,0.8,6.6,"JI2019",57.82,-169.37,42,"JI2019",57.8229,-169.36855,"Race_Groundfish","MiddleNW"
11009329,"BS",61,1997,8,30,21,199708,82,2.3,10,"Q-31",60.48,-177.45,2,"",60.47667,-177.44967,"Race_Hydro","OuterNW"
11012182,"GOA",232,1997,3,21,21,199703,20,4.5,3.2,"188-131",57.93,-154.46,1,"",57.9285,-154.45783,"Race_Hydro","Centralgully"
11010604,"GOA",221,1996,6,15,23,199601,92,4.1,8.7,"162-69",55.19,-156.65,320,"162-69",55.18675,-156.6518,"Race_Groundfish","Centralslope"
11010595,"GOA",120,1996,6,13,23,199601,76,4.1,7.1,"141-82",55.73,-158.38,120,"141-82",55.72716,-158.3787,"Race_Groundfish","Centralgully"
11010599,"GOA",20,1996,6,14,23,199601,83,5.5,6.4,"154-103",56.66,-157.25,20,"154-103",56.66252,-157.2461,"Race_Groundfish","Centralshelf"
11010659,"GOA",12,1996,5,31,100,199601,41,5.1,6.5,"91-65",55.02,-162.49,12,"91-65",55.02331,-162.4857,"Race_Groundfish","Westshelf"
11010665,"GOA",111,1996,6,2,100,199601,49,5.2,6.9,"109-48",54.3,-160.97,210,"109-48",54.29642,-160.9687,"Race_Groundfish","Westshelf"
11011103,"GOA",120,1995,2,15,21,199501,1,3.8,2.8,"137-64",54.98,-158.7,1,"",54.9778,-158.701,"Race_Hydro","Centralgully"
11011105,"GOA",120,1995,2,16,21,199501,4,3.5,2.9,"134-71",55.27,-158.96,1,"",55.27,-158.95933,"Race_Hydro","Centralgully"
11011109,"GOA",12,1995,2,17,21,199501,8,2.8,2.1,"114-76",55.46,-160.56,1,"",55.45517,-160.5605,"Race_Hydro","Westshelf"
11005540,"BS",31,1997,7,25,21,199708,11,1.3,11.4,"G-05",56.87,-165.19,1,"",56.8745,-165.19367,"Race_Hydro","MiddleSE"
11008676,"BS",31,1996,6,13,89,199601,24,4.7,6.3,"D-10",56.01,-162.23,31,"D-10",56.0087,-162.23067,"Race_Groundfish","MiddleSE"
11004673,"BS",10,1996,6,14,89,199601,25,4.9,6.5,"C-09",55.68,-162.85,10,"C-09",55.67898,-162.84912,"Race_Groundfish","InnerSE"
11008223,"BS",62,1997,7,13,88,199701,152,2.2,8.4,"N-27",59.34,-174.43,62,"N-27",59.33728,-174.43173,"Race_Groundfish","OuterNW"
11007653,"BS",61,1997,7,14,89,199701,152,2.8,8.9,"L-24",58.68,-172.37,61,"L-24",58.67853,-172.37158,"Race_Groundfish","OuterNW"
11007141,"BS",41,1997,7,9,89,199701,130,-1,7.9,"P-22",59.98,-171.3,41,"P-22",59.97642,-171.30123,"Race_Groundfish","MiddleNW"
11013036,"GOA",130,1996,7,2,94,199601,170,5.2,9.6,"237-135",58.1,-150.44,130,"237-135",58.10223,-150.4375,"Race_Groundfish","Centralgully"
11008678,"BS",31,1996,6,14,89,199601,28,3.2,8.2,"D-08",55.99,-163.4,31,"D-08",55.99232,-163.40015,"Race_Groundfish","MiddleSE"
11006091,"BS",31,1996,6,19,89,199601,49,2.7,7,"D-06",56.01,-164.57,31,"D-06",56.00903,-164.5741,"Race_Groundfish","MiddleSE"
11007985,"BS",31,1998,7,2,88,199801,82,3.7,8.5,"G-02",57.02,-167.1,31,"G-02",57.01603,-167.10425,"Race_Groundfish","MiddleSE"
11006897,"BS",50,1998,7,3,88,199801,89,4.1,8.5,"D-01",55.99,-167.59,50,"D-01",55.9936,-167.58508,"Race_Groundfish","OuterSE"
11008263,"BS",42,1998,7,5,88,199801,91,2.9,8.1,"HG2019",57.16,-169.36,42,"HG2019",57.15905,-169.35703,"Race_Groundfish","MiddleNW"
11006891,"BS",20,1998,6,29,88,199801,69,4.6,5.4,"M-04",58.97,-165.98,20,"M-04",58.9664,-165.98067,"Race_Groundfish","InnerNW"
11009372,"BS",41,1999,6,15,89,199901,92,-1.1,2.8,"L-19",58.68,-169.15,41,"L-19",58.67748,-169.1483,"Race_Groundfish","MiddleNW"
11009391,"BS",61,1999,6,26,89,199901,141,1.6,5.6,"K-25",58.32,-172.93,61,"K-25",58.32463,-172.9258,"Race_Groundfish","OuterNW"
11007548,"BS",61,1999,7,4,89,199901,155,,5.9,"K-27",58.35,-174.31,61,"K-27",58.35159,-174.3108,"Race_Groundfish","OuterNW"
11006420,"BS",61,1999,7,4,89,199901,157,1.6,6.2,"M-27",59,-174.37,61,"M-27",59.0021,-174.3694,"Race_Groundfish","OuterNW"
11006422,"BS",62,1999,7,5,89,199901,159,0.7,6.1,"O-27",59.69,-174.46,62,"O-27",59.69119,-174.4572,"Race_Groundfish","OuterNW"
11014735,"GOA",35,1999,6,18,23,199901,137,4.8,6.1,"199-132",57.99,-153.53,35,"199-132",57.99442,-153.5349,"Race_Groundfish","Centralshelf"
11008079,"BS",41,1999,6,24,88,199901,131,-1.6,4.5,"O-22",59.68,-171.25,41,"O-22",59.67686,-171.25101,"Race_Groundfish","MiddleNW"
11007226,"BS",41,1999,6,26,88,199901,138,0.2,5.1,"K-22",58.34,-171.01,41,"K-22",58.33932,-171.009,"Race_Groundfish","MiddleNW"
11007228,"BS",61,1999,6,28,88,199901,147,2.9,6.5,"G-24",57.01,-172.04,61,"G-24",57.00734,-172.03951,"Race_Groundfish","OuterNW"
11006739,"BS",31,1999,6,12,88,199901,76,,3.6,"H-02",57.31,-167.11,31,"H-02",57.31444,-167.1086,"Race_Groundfish","MiddleSE"
11006733,"BS",20,1999,6,4,88,199901,55,1,1.5,"M-04",59.01,-165.93,20,"M-04",59.01024,-165.92529,"Race_Groundfish","InnerNW"
11006734,"BS",31,1999,6,5,88,199901,60,,2.8,"H-04",57.35,-165.87,31,"H-04",57.34872,-165.873,"Race_Groundfish","MiddleSE"
11009679,"BS",10,1999,6,3,88,199901,50,,1.2,"L-06",58.65,-164.67,10,"L-06",58.65431,-164.66901,"Race_Groundfish","InnerSE"
11013443,"GOA",132,1999,6,20,23,199901,144,4.3,7.4,"202-137",58.22,-153.28,132,"202-137",58.21647,-153.2774,"Race_Groundfish","Centralshelf"
11013111,"GOA",132,1999,6,20,23,199901,146,5.7,7.6,"198-141",58.4,-153.65,132,"198-141",58.40163,-153.647,"Race_Groundfish","Centralshelf"
11013116,"GOA",32,1999,6,21,23,199901,151,6.6,8,"203-156",59.08,-153.23,32,"203-156",59.08464,-153.2299,"Race_Groundfish","Centralshelf"
11013117,"GOA",32,1999,6,21,23,199901,152,7.6,8.4,"198-160",59.28,-153.63,32,"198-160",59.28333,-153.6252,"Race_Groundfish","Centralshelf"
11013119,"GOA",32,1999,6,21,23,199901,155,7.5,8,"205-164",59.47,-153.1,32,"205-164",59.46991,-153.0978,"Race_Groundfish","Centralshelf"
11008646,"BS",42,2000,6,27,88,200001,133,2.4,9.8,"J-21",58,-170.36,42,"J-21",57.99794,-170.35899,"Race_Groundfish","MiddleNW"
11006745,"BS",10,2000,6,13,88,200001,67,2.7,3.3,"K-07",58.32,-164.01,10,"K-07",58.32075,-164.00861,"Race_Groundfish","InnerSE"
11006150,"BS",50,2000,6,11,88,200001,56,3.6,5.8,"B-03",55.33,-166.35,50,"B-03",55.33353,-166.3515,"Race_Groundfish","OuterSE"
11008618,"BS",41,2000,6,25,88,200001,119,2,5.4,"M-19",58.98,-169.17,41,"M-19",58.97549,-169.16859,"Race_Groundfish","MiddleNW"
11008602,"BS",20,2000,6,14,88,200001,71,4.2,4.7,"N-05",59.34,-165.3,20,"N-05",59.33527,-165.30499,"Race_Groundfish","InnerNW"
11012705,"GOA",30,2000,8,13,21,200010,18,7,11.8,"208-115",57.22,-152.82,1,"",57.22417,-152.821,"Race_Hydro","Centralshelf"
11008626,"BS",41,2000,7,4,88,200001,143,1.1,7.5,"M-23",59.03,-171.79,41,"M-23",59.03135,-171.7894,"Race_Groundfish","MiddleNW"
11008635,"BS",61,2000,7,8,88,200001,162,1.3,8.4,"R-30",60.69,-176.8,61,"R-30",60.68709,-176.7975,"Race_Groundfish","OuterNW"
11012707,"GOA",30,2000,8,14,21,200010,20,8.2,11.3,"216-127",57.76,-152.19,1,"",57.76133,-152.19317,"Race_Hydro","Centralshelf"
11012711,"GOA",130,2000,8,15,21,200010,25,9.2,12.1,"219-124",57.62,-151.94,1,"",57.61517,-151.94083,"Race_Hydro","Centralgully"
11012714,"GOA",130,2000,8,16,21,200010,31,6.8,12,"226-120",57.42,-151.35,1,"",57.42483,-151.34933,"Race_Hydro","Centralgully"
11012700,"GOA",130,2000,8,10,21,200010,7,6,11.1,"226-119",57.36,-151.36,1,"",57.36317,-151.36067,"Race_Hydro","Centralgully"
11009656,"BS",82,2000,7,12,88,200001,179,0.1,7.4,"S-27",61,-174.87,82,"S-27",60.99635,-174.8714,"Race_Groundfish","NA"
11009657,"BS",62,2000,7,12,88,200001,181,1.4,7.7,"Q-27",60.34,-174.72,62,"Q-27",60.3362,-174.7242,"Race_Groundfish","OuterNW"
11011930,"BS",3,2000,7,8,57,200001,63,3.5,8.9,"L-28",58.55,-174.68,3,"18-3A",58.5455,-174.6844,"Race_Groundfish","MiddleSE"
11008854,"BS",10,2000,5,23,89,200001,2,2.7,2.7,"I-16",57.65,-158.35,10,"I-16",57.65344,-158.3542,"Race_Groundfish","InnerSE"
11011403,"BS",4,2000,6,25,57,200001,24,3.1,8.6,"6-4A",56.07,-168.76,4,"6-4A",56.06918,-168.7583,"Race_Groundfish","MiddleNW"
11008371,"BS",4,2000,6,28,57,200001,37,3,8.9,"9-4A",55.97,-169.72,4,"9-4A",55.96874,-169.7168,"Race_Groundfish","MiddleNW"
11011412,"BS",1,2000,6,29,57,200001,40,3.5,7.5,"E-22",56.17,-170.9,1,"10-1A",56.17367,-170.8978,"Race_Groundfish","InnerSE"
11011415,"BS",2,2000,6,30,57,200001,45,3.5,7.3,"F-25",56.53,-172.52,2,"12-2A",56.52503,-172.5202,"Race_Groundfish","InnerNW"
11008261,"BS",20,1998,7,1,88,199801,77,4,4.8,"L-02",58.69,-167.22,20,"L-02",58.68622,-167.22145,"Race_Groundfish","InnerNW"
11007983,"BS",31,1998,6,24,88,199801,54,5.2,6.4,"B-06",55.33,-164.59,31,"B-06",55.32745,-164.58617,"Race_Groundfish","MiddleSE"
11005816,"BS",50,1998,6,27,88,199801,59,4.1,9.4,"C-04",55.65,-165.81,50,"C-04",55.64662,-165.80783,"Race_Groundfish","OuterSE"
11007164,"BS",31,1998,6,28,88,199801,62,3.3,8,"F-04",56.64,-165.82,31,"F-04",56.6386,-165.82288,"Race_Groundfish","MiddleSE"
11007982,"BS",10,1998,6,22,88,199801,41,5.4,5.5,"M-06",59.01,-164.67,10,"M-06",59.00913,-164.6698,"Race_Groundfish","InnerSE"
11005810,"BS",10,1998,6,22,88,199801,42,,5,"L-06",58.68,-164.66,10,"L-06",58.68142,-164.66153,"Race_Groundfish","InnerSE"
11006267,"AI",523,1997,6,23,23,199701,55,4,6.4,"223-37",52.56,-173.31,523,"223-37",52.56178,-173.3118,"Race_Groundfish","EastDeep"
11006269,"AI",522,1997,6,23,23,199701,57,4.3,5.6,"216-33",52.41,-173.84,522,"216-33",52.41161,-173.8358,"Race_Groundfish","EastMiddle"
11006712,"BS",82,1999,7,7,89,199901,173,-1.2,6.4,"V-28",61.96,-175.83,82,"V-28",61.95892,-175.8308,"Race_Groundfish","NA"
11006719,"BS",61,1999,7,9,89,199901,181,0.5,6.9,"Q-31",60.32,-177.35,61,"Q-31",60.31855,-177.3508,"Race_Groundfish","OuterNW"
11006721,"BS",61,1999,7,10,89,199901,185,-0.3,6.5,"O-30",59.67,-176.57,61,"O-30",59.66633,-176.5724,"Race_Groundfish","OuterNW"
11007825,"BS",10,1999,7,16,89,199901,201,3,6.7,"H-10",57.33,-162.13,10,"H-10",57.328,-162.1267,"Race_Groundfish","InnerSE"
11009393,"BS",31,1999,7,16,89,199901,204,1.5,9.3,"F-09",56.69,-162.77,31,"F-09",56.68952,-162.7675,"Race_Groundfish","MiddleSE"
11013129,"GOA",132,1999,6,23,23,199901,166,5.4,8.4,"230-145",58.59,-150.99,132,"230-145",58.58803,-150.9855,"Race_Groundfish","Centralshelf"
11006258,"AI",622,1997,6,20,23,199701,46,4.8,4.8,"259-36",52.54,-170.61,622,"259-36",52.54014,-170.6106,"Race_Groundfish","EastMiddle"
11006259,"AI",622,1997,6,20,23,199701,47,4.8,5.1,"258-36",52.52,-170.67,622,"258-36",52.5199,-170.6656,"Race_Groundfish","EastMiddle"
11008364,"BS",61,1999,7,23,21,199909,91,1.1,7.3,"R-29",60.51,-176.13,2,"",60.513,-176.13167,"Race_Hydro","OuterNW"
11008354,"BS",62,1999,7,18,21,199909,79,1.2,7.4,"O-27",59.61,-174.53,2,"",59.608,-174.5335,"Race_Hydro","OuterNW"
11007523,"BS",10,1999,5,25,89,199901,11,-0.4,-0.1,"J-11",58,-161.49,10,"J-11",58.0037,-161.49,"Race_Groundfish","InnerSE"
11007525,"BS",31,1999,5,26,89,199901,15,-0.5,1.4,"F-11",56.67,-161.59,31,"F-11",56.66909,-161.5897,"Race_Groundfish","MiddleSE"
11005899,"BS",31,1999,5,27,89,199901,21,0,1.2,"G-09",56.99,-162.78,31,"G-09",56.9891,-162.7847,"Race_Groundfish","MiddleSE"
11005901,"BS",10,1999,5,28,89,199901,24,0.7,1.1,"L-08",58.66,-163.35,10,"L-08",58.65525,-163.3472,"Race_Groundfish","InnerSE"
11005888,"BS",90,1999,7,8,88,199901,170,,,"T-29",61.34,-176.3,90,"T-29",61.33976,-176.3004,"Race_Groundfish","NA"
11006324,"BS",90,1999,7,8,88,199901,173,0.3,7,"S-29",61,-176.25,90,"S-29",60.99975,-176.2477,"Race_Groundfish","NA"
11012066,"GOA",21,1999,6,2,23,199901,69,3.8,4.8,"144-63",54.92,-158.1,21,"144-63",54.91718,-158.0959,"Race_Groundfish","Centralshelf"
11012069,"GOA",21,1999,6,3,23,199901,72,3.9,5.7,"150-77",55.53,-157.58,21,"150-77",55.5281,-157.5771,"Race_Groundfish","Centralshelf"
11007976,"BS",31,1998,6,23,88,199801,48,3.1,6.6,"F-06",56.67,-164.61,31,"F-06",56.66728,-164.6056,"Race_Groundfish","MiddleSE"
11007766,"BS",31,1998,6,18,88,199801,30,,7.5,"D-08",55.99,-163.39,31,"D-08",55.98737,-163.3915,"Race_Groundfish","MiddleSE"
11015379,"BS",10,1998,6,21,88,199801,37,4.7,4.8,"K-08",58.34,-163.35,10,"K-08",58.34163,-163.35118,"Race_Groundfish","InnerSE"
11007553,"BS",82,1999,7,7,89,199901,169,-1.8,6.4,"T-26",61.35,-174.28,82,"T-26",61.35335,-174.2825,"Race_Groundfish","NA"
11007829,"BS",31,1999,7,20,89,199901,220,2.6,7.8,"D-09",55.98,-162.81,31,"D-09",55.97634,-162.8109,"Race_Groundfish","MiddleSE"
11006718,"BS",61,1999,7,9,89,199901,179,0.4,6.7,"R-30",60.67,-176.82,61,"R-30",60.67413,-176.8225,"Race_Groundfish","OuterNW"
11007821,"BS",10,1999,7,15,89,199901,195,2.8,4.7,"I-11",57.66,-161.51,10,"I-11",57.66359,-161.5133,"Race_Groundfish","InnerSE"
11007826,"BS",31,1999,7,16,89,199901,203,1.3,9.3,"G-09",57.01,-162.8,31,"G-09",57.01117,-162.7976,"Race_Groundfish","MiddleSE"
11007831,"BS",31,1999,7,20,89,199901,225,2.9,8.2,"C-08",55.69,-163.42,31,"C-08",55.69483,-163.4194,"Race_Groundfish","MiddleSE"
11008363,"BS",61,1999,7,23,21,199909,90,1.7,7.8,"P-29",59.93,-175.95,2,"",59.9345,-175.949,"Race_Hydro","OuterNW"
11008367,"BS",61,1999,7,27,21,199909,105,2.1,7.7,"L-31",58.69,-176.83,2,"",58.69483,-176.8345,"Race_Hydro","OuterNW"
11007236,"BS",31,1999,5,23,89,199901,3,-0.6,0.5,"G-13",57.02,-160.34,31,"G-13",57.01533,-160.3379,"Race_Groundfish","MiddleSE"
11008088,"BS",31,1999,6,5,89,199901,60,-0.3,0.8,"J-03",58.01,-166.52,31,"J-03",58.01005,-166.5192,"Race_Groundfish","MiddleSE"
11012075,"GOA",21,1999,6,4,23,199901,80,3.7,5.2,"156-73",55.33,-157.12,21,"156-73",55.33434,-157.1246,"Race_Groundfish","Centralshelf"
11012640,"GOA",121,1999,6,6,23,199901,90,3.8,5.3,"163-90",56.08,-156.57,121,"163-90",56.08204,-156.5699,"Race_Groundfish","Centralshelf"
11012644,"GOA",220,1999,6,7,23,199901,95,4.1,5.8,"164-101",56.59,-156.47,220,"164-101",56.58959,-156.4673,"Race_Groundfish","Centralgully"
11012846,"GOA",220,1999,6,7,23,199901,100,4.2,5.8,"178-108",56.9,-155.29,220,"178-108",56.89677,-155.2906,"Race_Groundfish","Centralgully"
11007765,"BS",31,1998,6,16,88,199801,26,5.4,7.8,"D-10",56,-162.24,31,"D-10",55.99605,-162.24253,"Race_Groundfish","MiddleSE"
11007977,"BS",10,1998,6,9,88,199801,4,6.3,7,"K-14",58.34,-159.49,10,"K-14",58.33608,-159.48863,"Race_Groundfish","InnerSE"
11007978,"BS",10,1998,6,11,88,199801,10,4.9,5.8,"G-14",57,-159.68,10,"G-14",57.00402,-159.6847,"Race_Groundfish","InnerSE"
11006348,"BS",31,1998,6,11,89,199801,7,3.8,5.5,"G-13",57.01,-160.33,31,"G-13",57.00932,-160.33387,"Race_Groundfish","MiddleSE"
